United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_League
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Washington's
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Hawaiian
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	State_Department
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	nation
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	continental
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_Embassy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_South
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Southern_California
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	women's_suffrage
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	African-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Senator
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Anglo
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_colonies
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Mexican_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Secretary_of_State
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	North_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._citizenship
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	actor
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Senator
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_state
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Nebraska
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	national
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Attorney
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Northeast
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Puerto_Rican
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	German-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Irish-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Italian_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Mexican-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Cuban_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Greek_American
